Date,Open,High,Low,Close,Adj Close,Volume,DMA,Signal,Buy_signal,Sell_signal
2015-12-01,377.414001,378.931,356.562988,362.488007,362.488007,60452200,10.570965825131168,7.471837132604323,,
2015-12-02,361.845001,362.231995,349.464996,359.187012,359.187012,54160500,10.402163415269797,8.057902389137418,,
2015-12-03,359.330994,370.274994,357.411987,361.04599,361.04599,50714900,10.299662183438045,8.506254347997544,,
2015-12-04,361.261993,363.515991,355.756989,363.183014,363.183014,35784100,10.272454731906691,8.859494424779374,,
2015-12-05,363.721008,389.785004,363.229004,388.949005,388.949005,66282200,12.18948003077071,9.525491545977642,,
2015-12-06,389.554993,402.80899,387.088989,388.78299,388.78299,77762000,13.539268113575588,10.32824685949723,,
2015-12-07,389.977997,399.968994,385.411011,395.536011,395.536011,63455800,14.981203265475983,11.258838140692983,,
2015-12-08,395.753998,415.562988,389.950012,415.562988,415.562988,57801400,17.53779218203067,12.514628948960521,,
2015-12-09,414.44101,423.119995,406.290985,417.562988,417.562988,90917200,19.500500966430707,13.911803352454559,,
2015-12-10,417.988007,419.509003,411.548004,415.479004,415.479004,52138900,20.649764099890263,15.2593955019417,,
2015-12-11,415.281006,451.937988,415.281006,451.937988,451.937988,110944000,24.223267966846947,17.05216999492275,,
2015-12-12,452.334991,469.102997,410.740997,434.997009,434.997009,131969000,25.395555942760666,18.72084718449033,,
2015-12-13,431.660004,441.679993,426.268005,433.755005,433.755005,55050600,25.92552989605184,20.161783726802636,,
2015-12-14,433.272003,447.141998,430.455994,444.182007,444.182007,130496000,26.877087655513094,21.50484451254473,,
2015-12-15,443.877991,465.321014,443.877991,465.321014,465.321014,83121104,29.002621072122167,23.00439982446022,,
2015-12-16,465.208008,465.208008,443.851013,454.93399,454.93399,107944000,29.508816323629276,24.30528312429403,,
2015-12-17,454.777008,457.859985,448.858002,456.078003,456.078003,47978400,29.66038553408498,25.376303606252222,,
2015-12-18,455.846985,465.177002,454.940002,463.615997,463.615997,60220100,30.04244770713052,26.309532426427882,,
2015-12-19,463.552002,465.580994,456.765015,462.321991,462.321991,47892700,29.89619454120168,27.026864849382644,,
2015-12-20,462.234009,462.644989,434.338013,442.684998,442.684998,75409400,27.874427581671114,27.19637739584034,,
2015-12-21,442.838013,444.729004,427.312012,438.639008,438.639008,77639696,25.65000779763244,26.88710347619876,,438.639008
2015-12-22,437.436005,443.687988,435.515991,436.571991,436.571991,50840400,23.450030738369833,26.199688928632977,,
2015-12-23,436.720001,444.528992,436.618988,442.401001,442.401001,47161400,21.92415742141634,25.344582627189652,,
2015-12-24,443.091003,458.455994,443.076996,454.984985,454.984985,57157200,21.482675256607536,24.57220115307323,,
2015-12-25,454.855011,458.304993,452.075012,455.653015,455.653015,39078500,20.945258002052412,23.84681252286907,,
2015-12-26,455.756012,457.489014,405.76001,417.273987,417.273987,116166000,17.223937315411717,22.5222374813776,,
2015-12-27,416.514008,424.006989,408.882996,422.822998,422.822998,53591200,14.554744637098793,20.92873891252184,,
2015-12-28,423.342987,429.769012,418.480988,422.278992,422.278992,49638600,12.254234286430915,19.193837987303656,,
2015-12-29,422.097992,432.983002,420.627014,432.983002,432.983002,51596500,11.166071883070742,17.588284766457075,,
2015-12-30,433.299988,434.386993,422.084015,426.619995,426.619995,46889400,9.678684007126776,16.006364614591018,,
2015-12-31,425.875,432.92099,418.734985,430.566986,430.566986,45996600,8.717912913357281,14.54867427434427,,
2016-01-01,430.721008,436.246002,427.515015,434.334015,434.334015,36278900,8.166326330906998,13.272204685656817,,
2016-01-02,434.622009,436.062012,431.869995,433.437988,433.437988,30096600,7.569630115814505,12.131689771688356,,
2016-01-03,433.578003,433.743011,424.705994,430.010986,430.010986,39633800,6.742490413211442,11.053849899992974,,
2016-01-04,430.061005,434.516998,429.084015,433.091003,433.091003,38477500,6.263308350907494,10.095741590175878,,
2016-01-05,433.069,434.182007,429.675995,431.959991,431.959991,34522600,5.726280896385504,9.221849451417805,,
2016-01-06,431.855988,431.855988,426.341003,429.105011,429.105011,34042500,5.012528436046182,8.37998524834348,,
2016-01-07,430.010986,458.765991,429.076996,458.048004,458.048004,87562200,6.705040583232858,8.044996315321356,,
2016-01-08,457.537994,462.93399,447.937988,453.230011,453.230011,56993000,7.570330822957658,7.950063216848617,,
2016-01-09,453.382996,454.640015,446.889008,447.610992,447.610992,32278000,7.71375236322109,7.902801046123112,,
2016-01-10,448.238007,448.30899,440.351013,447.990997,447.990997,35995900,7.768527446182873,7.875946326135065,,
2016-01-11,448.697998,450.661987,443.855011,448.428009,448.428009,40450000,7.757773526039728,7.852311766115998,,
2016-01-12,448.182007,448.182007,435.690002,435.690002,435.690002,115607000,6.644803103978347,7.610810033688468,,
2016-01-13,434.665009,435.186005,424.442993,432.371002,432.371002,173888000,5.432329945907782,7.175114016132332,,
2016-01-14,432.287994,433.324005,427.845001,430.306,430.306,43945500,4.25575019020107,6.59124125094608,,
2016-01-15,430.255005,430.255005,364.330994,364.330994,364.330994,153351008,-1.977533574984534,4.877486285759957,,
2016-01-16,365.072998,390.557007,354.914001,387.536011,387.536011,120352000,-4.987511994147155,2.904486629778535,,
2016-01-17,387.152008,390.964996,380.09201,382.299011,382.299011,45319600,-7.70668583258913,0.7822521373050018,,
2016-01-18,381.733002,388.104004,376.665009,387.167999,387.167999,54403900,-9.36085790735035,-1.2463698716260687,,
2016-01-19,387.026001,387.730011,378.971985,380.148987,380.148987,46819800,-11.110106411424283,-3.2191171795857114,,
2016-01-20,379.73999,425.266998,376.598999,420.230011,420.230011,121720000,-9.156642710497238,-4.406622285768017,,
2016-01-21,419.631989,422.877014,406.299988,410.261993,410.261993,68338000,-8.316971529309399,-5.188692134476294,,
2016-01-22,409.751007,410.410004,375.282013,382.492004,382.492004,91546600,-9.779598968215737,-6.106873501224182,,
2016-01-23,382.43399,394.542999,381.980988,387.490997,387.490997,56247400,-10.415303657179777,-6.968559532415302,,
2016-01-24,388.10199,405.484985,387.51001,402.971008,402.971008,54824800,-9.559797294890302,-7.486807084910303,,
2016-01-25,402.316986,402.316986,388.553986,391.726013,391.726013,59062400,-9.677621856687551,-7.9249700392657525,,
2016-01-26,392.002014,397.765991,390.575012,392.153015,392.153015,58147000,-9.625585420982418,-8.265093115609087,,
2016-01-27,392.444,396.842987,391.782013,394.971985,394.971985,47424400,-9.250247752883126,-8.462124043063895,,
2016-01-28,395.145996,395.502014,379.734985,380.289001,380.289001,59247900,-10.0220560214334,-8.774110438737797,,
2016-01-29,380.108002,384.378998,365.451996,379.473999,379.473999,86125296,-10.577552049255644,-9.134798760841367,,
2016-01-30,378.86499,380.916992,376.490997,378.255005,378.255005,30284400,-10.989469517785892,-9.505732912230272,,
2016-01-31,378.292999,380.346985,367.834991,368.766998,368.766998,37894300,-11.943838810591217,-9.99335409190246,,
2016-02-01,369.350006,378.071991,367.957001,373.056,373.056,51656700,-12.213309307112866,-10.437345134944543,,
2016-02-02,372.920013,375.882996,372.920013,374.447998,374.447998,40378700,-12.174207327953297,-10.784717573546295,,
2016-02-03,374.645996,374.950012,368.045013,369.949005,369.949005,45933400,-12.363728497239094,-11.100519758284856,,
2016-02-04,370.174011,391.608002,369.993011,389.593994,389.593994,69285504,-10.8041949233492,-11.041254791297726,389.593994,
2016-02-05,388.89801,391.093994,385.571991,386.549011,386.549011,43825000,-9.702118032998442,-10.77342743963787,,
2016-02-06,386.588989,386.631012,372.386993,376.522003,376.522003,49249300,-9.527977312262067,-10.52433741416271,,
2016-02-07,376.514008,380.871002,374.903015,376.619995,376.619995,37076300,-9.275144310975634,-10.274498793525295,,
2016-02-08,376.756989,379.878998,373.334015,373.446991,373.446991,47671100,-9.224473255141731,-10.064493685848582,,
2016-02-09,373.423004,377.246002,372.89801,376.028992,376.028992,55318500,-8.873679917891366,-9.82633093225714,,
2016-02-10,376.145996,385.483002,375.78299,381.648987,381.648987,85130896,-8.04939858622356,-9.470944463050424,,
2016-02-11,382.114014,383.130005,376.398987,379.653992,379.653992,74375600,-7.4710079863559145,-9.070957167711523,,
2016-02-12,379.686005,384.95401,379.600006,384.263,384.263,67042800,-6.565043111971249,-8.569774356563467,,
2016-02-13,384.640991,391.859985,384.640991,391.859985,391.859985,61911700,-5.174398972644553,-7.890699279779685,,
2016-02-14,392.932007,407.230011,392.932007,407.230011,407.230011,74469800,-2.799796516218805,-6.87251872706751,,
2016-02-15,407.567993,410.381012,397.748993,400.184998,400.184998,74070496,-1.4694418222532022,-5.7919033461046485,,
2016-02-16,401.432007,408.945007,401.432007,407.488007,407.488007,73093104,0.17218085617861334,-4.599086505647996,,
2016-02-17,407.656006,421.166992,406.783997,416.321991,416.321991,83193600,2.1610955716887474,-3.2470500901806476,,
2016-02-18,416.571991,425.996002,415.638,422.372986,422.372986,76752600,4.177434672767106,-1.7621531375910968,,
2016-02-19,422.730011,423.104004,417.604004,420.785004,420.785004,55711300,5.582904809819752,-0.29314154810892723,,
2016-02-20,421.601013,441.984009,421.601013,437.164001,437.164001,93992096,7.9270204350340805,1.3508908485196744,,
2016-02-21,437.77301,448.04599,429.076996,438.798004,438.798004,89820704,9.803589663506386,3.0414306115170167,,
2016-02-22,438.989014,439.045013,432.916992,437.747986,437.747986,85385200,11.078352270845073,4.648814943382629,,
2016-02-23,438.255005,439.858002,417.821014,420.735992,420.735992,85244896,10.593766732197594,5.837805301145622,,
2016-02-24,420.955994,425.549988,413.907013,424.954987,424.954987,67743696,10.429937016935924,6.756231644303682,,
2016-02-25,425.036987,427.718994,420.415009,424.544006,424.544006,70798000,10.1499359121932,7.434972497881587,,
2016-02-26,424.628998,432.152008,421.619995,432.152008,432.152008,61486000,10.421799184406837,8.032337835186636,,
2016-02-27,432.838989,434.230988,428.102997,432.519012,432.519012,41893600,10.54530720469495,8.5349317090883,,
2016-02-28,432.571014,435.683014,423.820007,433.503998,433.503998,53033400,10.600472688342961,8.948039904939233,,
2016-02-29,433.437988,441.506989,431.692993,437.696991,437.696991,60694700,10.857374173385153,9.329906758628418,,
2016-03-01,437.916992,439.653015,432.319,435.122986,435.122986,74895800,10.729585773650342,9.609842561632803,,
2016-03-02,435.131012,435.916992,423.989014,423.989014,423.989014,74955296,9.61901207273388,9.61167646385302,,
2016-03-03,423.911987,425.372986,419.411011,421.651001,421.651001,100484000,8.452777941557315,9.379896759393878,,421.651001
2016-03-04,421.835999,425.178009,410.938995,410.938995,410.938995,90856096,6.5882147910166395,8.821560365718431,,
2016-03-05,410.781006,411.256989,394.035004,400.570007,400.570007,135384992,4.22513960707721,7.902276213990188,,
2016-03-06,400.524994,411.907013,395.778015,407.707001,407.707001,91212496,2.8949105415169356,6.900803079495538,,
2016-03-07,407.756989,415.916992,406.30899,414.321014,414.321014,85762400,2.3473314213028402,5.990108747856999,,
2016-03-08,414.464996,416.243011,411.093994,413.971985,413.971985,70311696,1.8637234562199865,5.1648316895295965,,
2016-03-09,413.894012,416.032013,411.605988,414.859985,414.859985,70012304,1.5344269199730434,4.438750735618286,,
2016-03-10,414.743988,417.511993,413.251007,417.131012,417.131012,81022896,1.440109258583277,3.8390224402112847,,
2016-03-11,417.238007,423.925995,417.013,421.690002,421.690002,73969696,1.7134822673681356,3.413914405642655,,
2016-03-12,421.605011,421.795013,410.093994,411.623993,411.623993,92712896,1.1051500632267448,2.952161537159473,,
2016-03-13,411.64801,416.604004,411.641998,414.065002,414.065002,74322800,0.8106665749310764,2.523862544713794,,
2016-03-14,414.200989,416.68399,414.200989,416.437988,416.437988,95259400,0.7600055561816816,2.1710911470073717,,
2016-03-15,416.388,418.131012,414.984985,416.829987,416.829987,66781700,0.7429234183446738,1.8854576012748323,,
2016-03-16,416.888,417.686005,415.911987,417.010986,417.010986,65185800,0.7355122799442029,1.6554685370087066,,
2016-03-17,417.889008,420.997009,417.889008,420.621002,420.621002,83528600,1.009302410485759,1.5262353117041172,,
2016-03-18,420.546997,420.546997,406.136993,409.548004,409.548004,104940000,0.32899224597576904,1.2867866985584475,,
2016-03-19,409.265015,410.984009,407.230011,410.444,410.444,58423000,-0.1362880281671437,1.0021717532133292,,
2016-03-20,410.401001,414.625,410.401001,413.755005,413.755005,45947900,-0.23514496057919132,0.7547084104548252,,
2016-03-21,413.417999,413.417999,410.381012,413.307007,413.307007,61655400,-0.3456549906960049,0.5346357302246592,,
2016-03-22,413.131989,418.375,412.531006,418.088989,418.088989,66813300,-0.04682918533802649,0.41834274711212205,,
2016-03-23,418.161011,419.268005,417.364014,418.040985,418.040985,61444200,0.18399788365002223,0.3714737744197021,,
2016-03-24,418.424011,418.679993,415.485992,416.394012,416.394012,68346704,0.23136599885543774,0.34345221930684927,,
2016-03-25,416.507996,418.079987,415.558014,417.177002,417.177002,52560000,0.3283018612089563,0.3404221476872707,,
2016-03-26,417.36499,418.987,416.259003,417.945007,417.945007,44650400,0.46177278628692875,0.3646922754072023,417.945007,
2016-03-27,418.140015,428.796997,417.710999,426.765015,426.765015,71229400,1.2646720377151723,0.5446882278687963,,
2016-03-28,426.548004,426.856995,423.292999,424.230988,424.230988,68522800,1.6771673368373854,0.7711840496625142,,
2016-03-29,424.303986,426.203003,412.681,416.515991,416.515991,75411504,1.3657930402882243,0.8901058477876562,,
2016-03-30,416.834015,416.834015,412.496002,414.81601,414.81601,66034100,0.970663206350423,0.9062173195002097,,
2016-03-31,415.256989,418.368988,415.256989,416.729004,416.729004,60215200,0.8026303711416176,0.8854999298284914,,416.729004
2016-04-01,416.76001,418.173004,415.830994,417.959991,417.959991,51235700,0.7600323222328598,0.8604064083093651,,
2016-04-02,418.421997,422.080994,418.421997,420.872986,420.872986,45681200,0.9503721149996522,0.8783995496474226,420.872986,
2016-04-03,421.173004,421.579987,419.696991,420.903992,420.903992,38053700,1.0911416949166437,0.9209479787012669,,
2016-04-04,421.299011,422.342987,419.601013,421.444,421.444,50634300,1.2320741498953112,0.9831732129400759,,
2016-04-05,421.016998,424.256989,420.614014,424.029999,424.029999,60718000,1.5347411029424052,1.093486790940542,,
2016-04-06,424.283997,424.527008,422.729004,423.412994,423.412994,59091000,1.7051636319344539,1.2158221591393243,,
2016-04-07,423.619995,423.657013,420.518005,422.744995,422.744995,57858600,1.765965822661144,1.3258508918436882,,
2016-04-08,422.907013,425.360992,419.63501,420.348999,420.348999,63454700,1.6023443159922408,1.3811495766733988,,
2016-04-09,420.811005,420.890991,416.515015,419.411011,419.411011,49792700,1.3810652402146388,1.3811327093816468,,419.411011
2016-04-10,419.59201,422.434998,419.256989,421.563995,421.563995,73478600,1.3637078191328555,1.3776477313318887,,
2016-04-11,421.872009,422.739014,420.53299,422.483002,422.483002,50747500,1.4078789699191248,1.383693979049336,422.483002,
2016-04-12,422.842987,427.277008,422.842987,425.190002,425.190002,70728800,1.642384812046032,1.4354321456486754,,
2016-04-13,425.631989,426.65799,422.915985,423.734009,423.734009,69060400,1.6912502346577867,1.4865957634504978,,
2016-04-14,423.934998,425.371002,423.013,424.282013,424.282013,45281000,1.7539770217791784,1.540072015116234,,
2016-04-15,424.427002,429.928009,424.427002,429.713013,429.713013,54801500,2.2163757635776165,1.6753327648085103,,
2016-04-16,429.575012,432.625,428.984009,430.571991,430.571991,39392800,2.62191859816528,1.8646499314798644,,
2016-04-17,430.635986,431.371002,426.07901,427.398987,427.398987,52125900,2.6566550457975495,2.0230509543434017,,
2016-04-18,427.610992,429.273987,427.085999,428.591003,428.591003,55670900,2.7486845355858236,2.168177670591886,,
2016-04-19,428.703003,436.019989,428.104004,435.509003,435.509003,52810500,3.3413266197722464,2.402807460427958,,
2016-04-20,435.324005,443.053986,434.406006,441.389008,441.389008,72890096,4.236629772684466,2.7695719228792597,,
2016-04-21,441.415985,450.548004,440.951996,449.424988,449.424988,68204704,5.530844268297358,3.3218263919628797,,
2016-04-22,449.687988,449.809998,444.149994,445.737,445.737,58804400,6.187601946987797,3.8949815029678634,,
2016-04-23,445.860992,450.282013,444.330994,450.282013,450.282013,50485400,6.994206841152902,4.514826570604871,,
2016-04-24,450.559998,460.145996,448.928009,458.554993,458.554993,68198400,8.206409002209227,5.253143056925742,,
2016-04-25,459.121002,466.619995,453.59201,461.425995,461.425995,87091800,9.291645510134174,6.060843547567428,,
2016-04-26,461.64801,467.964996,461.621002,466.088989,466.088989,78971904,10.407991064660735,6.93027305098609,,
2016-04-27,466.261993,467.07901,444.134003,444.687012,444.687012,93564896,9.45673097131646,7.435564635052164,,
2016-04-28,445.037994,449.550995,436.649994,449.010986,449.010986,74064704,8.948605109336597,7.738172729909051,,
2016-04-29,449.40799,455.384003,446.016998,455.096985,455.096985,49258500,8.934015193433936,7.977341222614029,,
2016-04-30,455.178009,455.587006,447.696991,448.317993,448.317993,69322600,8.279997918086508,8.037872561708525,,
2016-05-01,448.484009,452.479004,447.927002,451.875,451.875,40660100,7.9569821163973415,8.021694472646288,,451.875
2016-05-02,451.933014,452.445007,441.776001,444.669006,444.669006,92127000,7.0383920710123675,7.825033992319505,,
2016-05-03,444.72699,451.096985,442.617004,450.303986,450.303986,59366400,6.688003493334634,7.597627892522532,,
2016-05-04,450.183014,450.377991,445.630005,446.721985,446.721985,50407300,6.0515222943753315,7.288406772893092,,
2016-05-05,446.710999,448.506012,445.882996,447.976013,447.976013,50440800,5.5839278929755665,6.947510996909587,,
2016-05-06,447.941986,461.375,447.067993,459.602997,459.602997,72796800,6.081453192243828,6.7742994359764355,,
2016-05-07,459.639008,460.674988,457.324005,458.536011,458.536011,38364500,6.316832213696216,6.682805991520392,,
2016-05-08,458.428986,459.416992,455.983002,458.548004,458.548004,40315000,6.4302159916011306,6.632287991536541,,
2016-05-09,458.205994,462.480988,456.531006,460.483002,460.483002,55493100,6.600129435924316,6.625856280414096,,
2016-05-10,460.518005,461.928986,448.95401,450.894989,450.894989,58956100,5.89318161667984,6.479321347667245,,
2016-05-11,450.864014,454.575989,450.864014,452.727997,452.727997,50605200,5.418369215657151,6.267130921265227,,
2016-05-12,452.446991,454.949005,449.25,454.765991,454.765991,59849300,5.147192420375518,6.043143221087285,,
2016-05-13,454.850006,457.054993,453.453003,455.670013,455.670013,60845000,4.948190219851369,5.824152620840103,,
2016-05-14,455.822998,456.835999,454.786011,455.67099,455.67099,37209000,4.735965120069238,5.6065151206859305,,
2016-05-15,455.759003,458.691986,455.459015,457.567993,457.567993,28514000,4.667048655908616,5.418621827730468,,
2016-05-16,457.585999,458.200012,452.945007,454.162994,454.162994,59171500,4.288244683635753,5.192546398911526,,
2016-05-17,454.009003,455.071991,453.605011,453.78299,453.78299,64100300,3.9122783499901743,4.936492789127255,,
2016-05-18,453.69101,455.997986,453.299011,454.618988,454.618988,86850096,3.63982276266114,4.677158783834033,,
2016-05-19,454.523987,454.632996,438.714996,438.714996,438.714996,96027400,2.116186427714922,4.164964312610211,,
2016-05-20,437.792999,444.053986,437.389008,442.675995,442.675995,81987904,1.214315300019507,3.57483451009207,,
2016-05-21,442.966003,443.778015,441.705994,443.187988,443.187988,42762300,0.5347255070955157,2.966812709492759,,
2016-05-22,443.217987,443.427002,439.035004,439.322998,439.322998,39657600,-0.3121286669286292,2.311024434208482,,
2016-05-23,439.347992,444.345001,438.822998,444.154999,444.154999,50582500,-0.5866026133357991,1.7314990246996256,,
2016-05-24,444.290985,447.100006,443.929993,445.980988,445.980988,65783100,-0.649298433303386,1.2553395330990234,,
2016-05-25,446.062012,450.298004,446.062012,449.598999,449.598999,65231000,-0.40240341551958636,0.9237909433753013,,
2016-05-26,449.671997,453.644012,447.895996,453.384003,453.384003,65203800,0.097556286909537,0.7585440120821485,,
2016-05-27,453.520996,478.148987,453.520996,473.463989,473.463989,164780992,2.0899730989334557,1.0248298294524099,473.463989,
2016-05-28,473.028992,533.473022,472.699005,530.039978,530.039978,181199008,8.140350372183605,2.447933937998649,,
2016-05-29,527.47699,553.960022,512.179016,526.232971,526.232971,148736992,12.484214054961626,4.455189961391245,,
2016-05-30,528.471008,544.348999,522.963013,533.864014,533.864014,87958704,16.3539999824377,6.834951965600536,,
2016-05-31,534.190979,546.617981,520.661987,531.385986,531.385986,138450000,19.0018357263869,9.268328717757809,,
2016-06-01,531.106995,543.080017,525.635986,536.919983,536.919983,86061800,21.30126422405209,11.674915819016666,,
2016-06-02,536.515015,540.35199,533.078003,537.971985,537.971985,60378200,22.943981705424505,13.928728996298235,,
2016-06-03,537.682007,574.638,536.919983,569.19397,569.19397,122020000,26.4601838722499,16.43501997148857,,
2016-06-04,569.705017,590.132019,564.237976,572.72699,572.72699,94925296,29.19533891609035,18.987083760408925,,
2016-06-05,573.307983,582.807983,569.177979,574.97699,574.97699,68874096,31.18504342147986,21.426675692623114,,
2016-06-06,574.60199,586.469971,574.60199,585.536987,585.536987,72138896,33.23093653058589,23.78752786021567,,
2016-06-07,585.445007,590.258972,567.513977,576.596985,576.596985,107770000,33.74198155304123,25.77841859878078,,
2016-06-08,577.166992,582.838989,573.130005,581.64502,581.64502,80265800,34.16054119681064,27.454843118386755,,
2016-06-09,582.203003,582.203003,570.950989,574.630005,574.630005,71301000,33.53957628868909,28.671789752447225,,
2016-06-10,575.836975,579.127014,573.325012,577.469971,577.469971,66991900,32.897397921486345,29.516911386255053,,
2016-06-11,578.674011,607.116028,578.674011,606.72699,606.72699,82357000,34.35326085405984,30.484181279816013,,
2016-06-12,609.684021,684.843994,607.039001,672.783997,672.783997,277084992,40.37190888551697,32.46172680095621,,
2016-06-13,671.653992,716.004028,664.487,704.375977,704.375977,243295008,47.147453082407765,35.39887205724652,,
2016-06-14,704.504028,704.504028,662.804016,685.559021,685.559021,186694000,50.41756725282187,38.402611096361596,,
2016-06-15,685.684998,696.302979,672.560974,694.468994,694.468994,99223800,53.11583042049301,41.34525496118788,,
2016-06-16,696.52301,773.721985,696.52301,766.307983,766.307983,271633984,60.35529122228104,45.14726221340651,,
2016-06-17,768.487,775.356018,716.55603,748.908997,748.908997,363320992,63.951470560180155,48.90810388276124,,
2016-06-18,748.755981,777.98999,733.929016,756.22699,756.22699,252718000,66.62396981853203,52.4512770699154,,
2016-06-19,756.687988,766.620972,745.627991,763.781006,763.781006,136184992,68.56116031645979,55.67325371922428,,
2016-06-20,763.927002,764.083984,732.72699,737.226013,737.226013,174511008,67.1792313753325,57.97444925044593,,
2016-06-21,735.882996,735.882996,639.070007,666.651978,666.651978,309944000,59.70111067928872,58.31978153621449,,
2016-06-22,665.914978,678.669983,587.482971,596.116028,596.116028,266392992,47.53503024017414,56.16283127700642,,596.116028
2016-06-23,597.442993,629.327026,558.138977,623.97699,623.97699,253462000,39.68401797317358,52.867068616239855,,
2016-06-24,625.575012,681.72699,625.271973,665.299011,665.299011,224316992,36.37704402070119,49.56906369713213,,
2016-06-25,665.281006,691.731018,646.559021,665.122986,665.122986,126656000,33.35751492379882,46.326753942465466,,
2016-06-26,665.93103,665.97998,616.934021,629.367004,629.367004,109225000,27.759315330228105,42.61326622001799,,
2016-06-27,629.348999,655.275024,620.523987,655.275024,655.275024,122134000,25.12365268192923,39.11534351240024,,
2016-06-28,658.10199,659.247986,637.77301,647.000977,647.000977,138384992,22.11232745398081,35.71474030071635,,
2016-06-29,644.122009,644.682007,628.283997,639.890015,639.890015,142456000,18.93377849813544,32.35854794020017,,
2016-06-30,640.591003,675.403015,636.607971,673.336975,673.336975,138980000,18.895826370357554,29.66600362623165,,
2016-07-01,672.515015,686.153992,669.593994,676.296021,676.296021,134431008,18.886803998219875,27.510163700629295,,
2016-07-02,676.734009,703.702026,676.398987,703.702026,703.702026,112354000,20.850734971636484,26.178277954830733,,
2016-07-03,704.968018,704.968018,649.008972,658.664001,658.664001,129512000,18.559035193297518,24.65442940252409,,
2016-07-04,658.804016,683.661987,650.507996,683.661987,683.661987,92008400,18.54618627074376,23.432780776168027,,
2016-07-05,683.208984,683.491028,665.065979,670.627014,670.627014,130476000,17.28493999500222,22.203212619934867,,
2016-07-06,670.41803,681.89801,670.41803,677.330994,677.330994,134960992,16.63459513514772,21.089489122977437,,
2016-07-07,678.090027,682.432007,611.833984,640.562012,640.562012,258091008,13.002359485573379,19.472063195496627,,
2016-07-08,640.687988,666.70697,636.46698,666.52301,666.52301,141970000,12.079378580800721,17.993526272557446,,
2016-07-09,666.383972,666.383972,633.398987,650.960022,650.960022,180536000,9.97709673710915,16.39024036546779,,
2016-07-10,650.598999,652.294006,641.263977,649.359985,649.359985,102532000,8.088672435218541,14.72992677941794,,
2016-07-11,648.484009,659.629028,644.97998,647.658997,647.658997,107910000,6.381267772082424,13.060194977950838,,
2016-07-12,648.28302,675.258972,646.778992,664.551025,664.551025,138172992,6.318348770798252,11.711825736520321,,
2016-07-13,664.796997,668.700012,654.468018,654.468018,654.468018,131449000,5.392706843629071,10.448001957942072,,
2016-07-14,652.922974,662.901978,652.922974,658.078003,658.078003,98511400,4.894009472272842,9.337203460808226,,
2016-07-15,659.171021,667.077026,659.039978,663.255005,663.255005,81673104,4.860500187338289,8.441862806114239,,
2016-07-16,663.781006,666.460022,659.333984,660.767029,660.767029,50330200,4.58038513860231,7.669567272611854,,
2016-07-17,661.992981,682.36499,661.992981,679.458984,679.458984,74407904,5.7998197854489035,7.295617775179265,,
2016-07-18,679.809021,681.554993,668.625,673.106018,673.106018,69465000,6.1823331778733746,7.072960855718087,,
2016-07-19,672.737976,673.276978,667.632019,672.864014,672.864014,61203300,6.3922640559510455,6.936821495764678,,
2016-07-20,672.80603,672.929016,663.359985,665.684998,665.684998,94636400,5.911208464063748,6.731698889424493,,
2016-07-21,665.228027,666.218994,660.414978,665.012024,665.012024,60491800,5.413264322681243,6.468011976075843,,
2016-07-22,664.921997,666.583008,646.721985,650.619019,650.619019,134169000,3.8132875814536646,5.937067097151408,,
2016-07-23,650.726013,656.366028,648.523987,655.55603,655.55603,69532200,2.910123917170381,5.331678461155203,,
2016-07-24,655.409973,663.109985,652.79303,661.284973,661.284973,118184000,2.62636295037089,4.790615358998341,,
2016-07-25,661.263,661.828003,653.39502,654.096985,654.096985,78176496,1.8007122903386517,4.192634745266403,,
2016-07-26,654.226013,656.224976,645.879028,651.783997,651.783997,225135008,0.9488021915632316,3.5438682345257693,,
2016-07-27,651.627014,657.455994,648.447021,654.35199,654.35199,147460992,0.4753928413366566,2.930173155887947,,
2016-07-28,654.492004,657.594971,654.492004,655.034973,655.034973,86428400,0.15355347188460655,2.3748492190872788,,
2016-07-29,655.111023,657.796021,654.786011,656.992004,656.992004,60703500,0.05576665568275985,1.911032706406375,,
2016-07-30,657.012024,658.223022,654.208984,655.046997,655.046997,38456100,-0.1766397177594854,1.4934982215732029,,
2016-07-31,655.099976,655.284973,624.36499,624.68103,624.68103,110818000,-2.779067836920717,0.6389850098744189,,
2016-08-01,624.60199,626.119019,605.883972,606.271973,606.271973,121887000,-6.254865721312854,-0.7397851363630358,,
2016-08-02,606.396973,612.848022,531.333984,547.465027,547.465027,330932992,-13.597941058414222,-3.311416320773273,,
2016-08-03,548.656006,573.359985,541.546997,566.35498,566.35498,207982000,-17.689209632400548,-6.186974983098729,,
2016-08-04,566.328979,579.495972,565.776978,578.289001,578.289001,125292000,-19.741031374043587,-8.8977862612877,,
2016-08-05,578.281006,578.281006,569.981995,575.04303,575.04303,66127900,-21.38255285967216,-11.394739580964593,,
2016-08-06,575.030029,588.395996,569.468994,587.778015,587.778015,80797296,-21.409073136336474,-13.39760629203897,,
2016-08-07,587.770996,597.513,586.815979,592.690002,592.690002,82398400,-20.794033670630824,-14.876891767757343,,
2016-08-08,592.736023,592.994019,588.046997,591.054016,591.054016,61194100,-20.205702104387115,-15.942653835083298,,
2016-08-09,591.038025,591.091003,584.79303,587.801025,587.801025,92228096,-19.773992015684485,-16.70892147120354,,
2016-08-10,587.64801,599.984009,586.370972,592.103027,592.103027,102905000,-18.8672333306248,-17.140583843087793,,
